danho,ciclo,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Primer.Rec,Segundo.Rec,Nota.Final,Tercer.Par,Asis,Cuarto.Par,4P_60,id_anony
2017,2,13004,ALGEBRA LINEAL 1,MCT-PLS13 ,1,1,2017,2,S,2017,15,15,7,0,0,1.5,0.0,1.0,,,es_3659
2017,2,13004,ALGEBRA LINEAL 1,MCT-PLS13 ,1,1,2017,2,S,2016,23,22,0,0,0,5.0,0.0,1.0,,,es_3229
2017,2,13004,ALGEBRA LINEAL 1,MCT-PLS13 ,1,1,2017,2,N,2017,0,18,8,28,0,0.0,0.0,1.0,,,es_3675
2017,2,13004,ALGEBRA LINEAL 1,MCT-PLS13 ,1,1,2017,2,S,2017,10,6,10,40,0,4.0,0.0,1.0,,,es_3676
2017,2,13004,ALGEBRA LINEAL 1,MCT-PLS13 ,1,1,2017,2,S,2017,19,25,10,0,0,4.0,0.0,1.0,,,es_3272
2017,2,13004,ALGEBRA LINEAL 1,MCT-PLS13 ,1,1,2017,2,S,2017,14,19,6,0,0,3.0,0.0,1.0,,,es_3703
2017,2,13004,ALGEBRA LINEAL 1,MCT-PLS13 ,1,1,2017,2,S,2017,18,14,9,0,0,1.3333333333333333,0.0,1.0,,,es_3706
2017,2,13004,ALGEBRA LINEAL 1,MCT-PLS13 ,1,1,2017,2,S,2017,23,30,7,0,0,4.0,0.0,1.0,,,es_3718
2017,2,13004,ALGEBRA LINEAL 1,MCT-PLS13 ,1,1,2017,2,S,2017,23,36,8,0,0,5.0,0.0,1.0,,,es_3723
2017,2,13004,ALGEBRA LINEAL 1,MCT-PLS13 ,1,1,2017,2,N,0,0,0,0,0,0,0.0,0.0,0.0,,,es_3293
2017,2,13004,ALGEBRA LINEAL 1,MCT-PLS13 ,1,1,2017,2,S,2017,24,32,10,0,0,5.0,0.0,1.0,,,es_3730
2017,2,13004,ALGEBRA LINEAL 1,MCT-PLS13 ,1,1,2017,2,S,2017,14,24,6,0,0,2.5,0.0,1.0,,,es_3742
2017,2,13004,ALGEBRA LINEAL 1,MCT-PLS13 ,1,1,2017,2,S,2017,16,6,6,34,0,3.0,0.0,1.0,,,es_3751
2017,2,13004,ALGEBRA LINEAL 1,MCT-PLS13 ,1,1,2017,2,S,2017,10,28,9,0,0,5.0,0.0,1.0,,,es_3329
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,2017,17,13,9,22,0,0.0,0.0,1.0,,,es_2976
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,0,0,0,0,0,0.0,0.0,0.0,,,es_2979
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,12,26,9,0,0,4.0,0.0,1.0,,,es_3374
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,6,29,9,0,0,4.0,0.0,1.0,,,es_3376
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,0,0,0,0,0,0.0,0.0,0.0,,,es_1478
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,2016,19,0,8,0,0,1.0,0.0,1.0,,,es_2579
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,9,20,9,0,0,2.0,0.0,1.0,,,es_3386
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,6,9,9,18,12,0.0,0.0,1.0,,,es_3408
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,21,33,9,0,0,5.0,0.0,1.0,,,es_3413
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,2017,14,11,9,27,0,1.0,0.0,1.0,,,es_3424
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,15,28,8,0,0,4.0,0.0,1.0,,,es_3435
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,22,15,10,0,0,5.0,0.0,1.0,,,es_3444
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,14,0,1,0,0,0.0,0.0,1.0,,,es_3446
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,18,28,9,0,0,5.0,0.0,1.0,,,es_3447
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,2017,9,24,8,0,0,0.0,0.0,1.0,,,es_2723
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,18,36,10,0,0,5.0,0.0,1.0,,,es_3457
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,2017,18,9,9,0,0,1.0,0.0,1.0,,,es_3095
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,22,32,9,0,0,5.0,0.0,1.0,,,es_3471
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,7,0,7,0,0,0.0,0.0,1.0,,,es_3473
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,2,0,7,0,0,0.0,0.0,1.0,,,es_3474
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,8,0,1,0,0,0.0,0.0,0.0,,,es_3479
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,12,32,10,0,0,4.0,0.0,1.0,,,es_3485
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,19,0,2,0,0,0.0,0.0,1.0,,,es_3103
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,4,13,8,13,5,0.0,0.0,1.0,,,es_3488
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,19,0,1,0,0,0.0,0.0,1.0,,,es_3490
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,2017,8,16,9,41,0,1.0,0.0,1.0,,,es_3497
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,7,6,2,0,0,0.0,0.0,1.0,,,es_1306
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,14,31,9,0,0,5.0,0.0,1.0,,,es_3504
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,0,0,1,0,0,0.0,0.0,0.0,,,es_3505
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,11,24,10,0,0,3.0,0.0,1.0,,,es_3507
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,13,0,7,0,14,0.0,0.0,1.0,,,es_3127
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,7,12,9,5,17,0.0,0.0,1.0,,,es_3519
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,9,16,8,23,0,0.0,0.0,1.0,,,es_3527
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,11,27,9,0,0,3.0,0.0,1.0,,,es_3532
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,5,8,9,0,0,0.0,0.0,1.0,,,es_3540
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,21,32,9,0,0,5.0,0.0,1.0,,,es_3543
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,18,14,9,0,0,4.0,0.0,1.0,,,es_3544
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,8,10,6,0,0,0.0,0.0,1.0,,,es_3548
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,17,9,10,0,0,2.0,0.0,1.0,,,es_3549
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,8,29,9,0,0,4.0,0.0,1.0,,,es_3551
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,10,34,8,0,0,3.0,0.0,1.0,,,es_3563
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,9,13,9,10,11,0.0,0.0,1.0,,,es_3170
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,6,15,9,34,0,3.0,0.0,1.0,,,es_3575
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,8,27,10,0,0,2.0,0.0,1.0,,,es_3588
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,17,36,10,0,0,5.0,0.0,1.0,,,es_3590
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,12,0,2,0,0,0.0,0.0,0.0,,,es_3189
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,2017,13,13,9,0,0,1.0,0.0,1.0,,,es_3599
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,5,0,1,0,0,0.0,0.0,0.0,,,es_3607
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,23,31,10,0,0,5.0,0.0,1.0,,,es_3613
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,12,24,10,0,0,3.0,0.0,1.0,,,es_3617
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,9,13,8,0,0,0.0,0.0,1.0,,,es_3618
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,20,33,10,0,0,5.0,0.0,1.0,,,es_3621
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,2016,5,10,9,30,33,0.0,0.0,1.0,,,es_3216
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,8,4,7,0,0,0.0,0.0,1.0,,,es_3632
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,9,28,10,0,0,3.0,0.0,1.0,,,es_3647
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,10,31,10,0,0,3.0,0.0,1.0,,,es_3648
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,6,12,9,3,0,0.0,0.0,1.0,,,es_3659
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2016,19,13,10,25,26,4.0,0.0,1.0,,,es_3229
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,7,2,4,0,0,0.0,0.0,1.0,,,es_3675
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,17,22,8,0,0,1.5,0.0,1.0,,,es_3676
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,2017,16,14,7,0,0,1.0,0.0,1.0,,,es_3703
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,11,18,10,22,0,3.0,0.0,1.0,,,es_3706
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,8,15,9,42,0,3.0,0.0,1.0,,,es_3718
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,8,16,9,0,0,0.0,0.0,1.0,,,es_3723
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,2016,0,0,9,0,0,0.0,0.0,1.0,,,es_3293
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,13,7,10,36,0,2.5,0.0,1.0,,,es_3730
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,3,10,9,0,0,0.0,0.0,1.0,,,es_3742
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,S,2017,22,32,10,0,0,5.0,0.0,1.0,,,es_3751
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,8,7,8,18,21,0.0,0.0,1.0,,,es_2964
2017,2,13005,DIBUJO TECNICO,MCT-PLS13 ,1,1,2017,2,N,0,7,0,0,0,0,0.0,0.0,0.0,,,es_2968
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,0,0,0,0,0,0.0,0.0,0.0,,,es_2979
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,12,5,10,40,0,3.0,0.0,1.0,,,es_2990
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,1,14,10,0,10,0.0,0.0,1.0,,,es_3374
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,2017,5,12,10,18,50,1.0,0.0,1.0,,,es_3376
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,5,3,5,0,0,0.0,0.0,1.0,,,es_3386
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,8,7,7,0,44,3.0,0.0,1.0,,,es_2286
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,2,7,10,0,0,0.0,0.0,1.0,,,es_3408
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,12,13,10,0,0,3.0,0.0,1.0,,,es_3413
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,11,8,10,40,0,3.0,0.0,1.0,,,es_3424
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,0,0,10,0,0,0.0,0.0,1.0,,,es_2306
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,13,6,10,35,0,2.0,0.0,1.0,,,es_3435
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,16,16,10,0,0,3.0,0.0,1.0,,,es_3444
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,18,0,5,0,0,0.0,0.0,1.0,,,es_3446
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,12,10,10,28,0,5.0,0.0,1.0,,,es_3447
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,10,20,10,50,0,5.0,0.0,1.0,,,es_3457
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,0,6,5,0,0,0.0,0.0,0.0,,,es_634
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,16,32,10,0,0,5.0,0.0,1.0,,,es_3471
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,15,14,9,0,0,4.0,0.0,1.0,,,es_3473
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,8,12,8,16,27,4.0,0.0,1.0,,,es_3474
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,4,0,5,0,0,0.0,0.0,0.0,,,es_3479
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,18,8,10,0,0,5.0,0.0,1.0,,,es_3485
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,12,20,8,0,0,2.0,0.0,1.0,,,es_3103
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,3,12,10,0,12,0.0,0.0,1.0,,,es_3488
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,3,0,5,0,0,0.0,0.0,1.0,,,es_3490
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,2,4,10,0,0,0.0,0.0,1.0,,,es_3497
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,4,0,2,0,0,0.0,0.0,1.0,,,es_1306
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,0,0,5,0,0,0.0,0.0,1.0,,,es_3357
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,18,17,10,54,0,5.0,0.0,1.0,,,es_3504
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,0,0,0,0,0,0.0,0.0,0.0,,,es_3505
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,2017,12,4,9,4,26,1.0,0.0,1.0,,,es_3507
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,16,0,0,0,0,0.0,0.0,1.0,,,es_3127
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,5,10,10,12,32,2.0,0.0,1.0,,,es_3519
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,4,11,8,12,0,0.0,0.0,1.0,,,es_3527
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,5,10,9,22,22,0.0,0.0,1.0,,,es_3532
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,0,0,0,0,0,0.0,0.0,1.0,,,es_3540
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,24,0,5,0,0,0.0,0.0,0.0,,,es_1314
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,12,24,9,0,0,5.0,0.0,1.0,,,es_3543
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,11,4,10,20,30,3.0,0.0,1.0,,,es_3544
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,12,0,4,0,0,0.0,0.0,1.0,,,es_1318
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,9,6,9,0,0,0.0,0.0,1.0,,,es_3548
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,5,14,10,44,0,4.0,0.0,1.0,,,es_3549
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,24,24,10,0,0,5.0,0.0,1.0,,,es_3551
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,5,14,9,22,26,5.0,0.0,1.0,,,es_3563
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,12,13,10,16,0,2.5,0.0,1.0,,,es_3575
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,12,13,10,26,42,4.0,0.0,1.0,,,es_3588
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,12,25,10,0,0,5.0,0.0,1.0,,,es_3590
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,7,19,10,0,0,2.0,0.0,1.0,,,es_3189
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,4,11,5,0,0,0.0,0.0,1.0,,,es_3599
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,2,23,7,22,12,0.0,0.0,1.0,,,es_3607
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,12,17,10,52,0,5.0,0.0,1.0,,,es_3613
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,14,15,10,44,0,4.0,0.0,1.0,,,es_3617
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,15,5,10,10,6,0.0,0.0,1.0,,,es_3618
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,24,16,9,0,0,5.0,0.0,1.0,,,es_3621
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2016,18,22,0,0,0,3.0,0.0,1.0,,,es_3216
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,4,2,9,0,0,0.0,0.0,1.0,,,es_3632
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,2017,6,9,10,16,26,1.0,0.0,1.0,,,es_3647
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,2,13,10,0,50,5.0,0.0,1.0,,,es_3648
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,6,9,9,12,16,0.0,0.0,1.0,,,es_3659
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2016,20,19,0,0,0,4.0,0.0,1.0,,,es_3229
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,16,2,8,14,0,0.0,0.0,1.0,,,es_3675
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,6,9,8,35,0,3.0,0.0,1.0,,,es_3676
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,24,12,10,0,0,2.0,0.0,1.0,,,es_3272
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2016,0,0,0,0,0,2.0,0.0,1.0,,,es_3273
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,1,14,9,42,0,4.0,0.0,1.0,,,es_3703
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,2017,13,2,8,20,27,1.0,0.0,1.0,,,es_3706
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,2017,4,11,10,16,26,1.0,0.0,1.0,,,es_3718
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,2017,4,11,10,8,26,1.0,0.0,1.0,,,es_3723
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,0,0,0,0,0,0,0.0,0.0,0.0,,,es_3293
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,24,18,8,0,0,2.0,0.0,1.0,,,es_3730
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,8,14,10,44,0,3.0,0.0,1.0,,,es_3297
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,20,9,9,46,0,4.0,0.0,1.0,,,es_3742
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,S,2017,12,13,7,50,0,4.0,0.0,1.0,,,es_3751
2017,2,13006,GEOMETRIA DESCRIPTIVA,MCT-PLS13 ,1,1,2017,2,N,2016,0,0,0,0,0,0.0,0.0,1.0,,,es_3329
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,N,2017,4,14,2,3,0,0.0,0.0,1.0,,,es_3376
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,S,2017,7,0,0,35,0,1.5,0.0,1.0,,,es_2579
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,N,0,2,9,2,0,0,0.0,0.0,1.0,,,es_3792
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,N,2018,11,18,9,0,0,1.0,0.0,1.0,,,es_3386
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,N,0,7,14,4,1,0,0.0,0.0,1.0,,,es_3796
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,S,2018,7,14,6,18,46,4.0,0.0,1.0,,,es_3798
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,S,2018,15,20,4,0,0,2.0,0.0,1.0,,,es_3800
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,S,2017,8,13,10,0,0,3.0,0.0,1.0,,,es_3408
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,N,2018,4,13,5,0,32,1.0,0.0,1.0,,,es_3818
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,N,0,0,0,2,0,0,0.0,0.0,0.0,,,es_3446
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,S,2017,15,22,2,26,0,3.0,0.0,1.0,,,es_3447
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,S,2018,17,24,8,0,0,4.0,0.0,1.0,,,es_3825
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,N,0,14,6,8,0,0,0.0,0.0,1.0,,,es_3836
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,S,2018,16,15,8,0,0,3.0,0.0,1.0,,,es_3846
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,S,2018,14,24,10,0,0,5.0,0.0,1.0,,,es_3851
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,N,0,12,3,2,0,0,0.0,0.0,0.0,,,es_3479
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,N,0,6,0,5,0,0,0.0,0.0,1.0,,,es_3103
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,S,2018,8,16,3,36,0,2.0,0.0,1.0,,,es_3858
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,S,2018,17,33,10,0,0,5.0,0.0,1.0,,,es_3859
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,N,2017,2,0,0,0,12,1.0,0.0,1.0,,,es_3488
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,S,2018,10,12,10,38,0,3.0,0.0,1.0,,,es_3862
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,S,2018,9,10,6,9,32,2.0,0.0,1.0,,,es_3863
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,N,0,6,12,5,0,20,0.0,0.0,1.0,,,es_3490
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,S,2018,12,19,8,0,0,2.0,0.0,1.0,,,es_3866
2018,2,13001,FISICA 1,MCT-PLS13 ,1,1,2018,2,S,2018,18,27,5,0,0,5.0,0.0,1.0,,,es_3867
